10.00,1.62,1.75,-4.00,6.87,2.50,0.00
10.00,3.87,2.25,1.00,9.38,2.50,0.00
10.00,5.12,1.25,5.00,11.88,2.50,0.00
10.00,5.62,0.50,8.00,14.38,2.50,0.00
10.00,5.37,-0.25,11.00,16.87,2.50,0.00
10.00,4.62,-0.75,13.00,19.37,2.50,0.00
20.00,5.87,1.25,15.00,21.87,2.50,0.00
20.00,6.87,1.00,16.00,24.37,2.50,0.00
20.00,7.37,0.50,18.00,26.87,2.50,0.00
20.00,7.62,0.25,19.00,29.37,2.50,0.00
20.00,7.62,0.00,20.00,31.87,2.50,0.00
20.00,7.37,-0.25,21.00,34.38,2.50,0.00
20.00,6.87,-0.50,22.00,36.88,2.50,0.00
20.00,6.37,-0.50,22.00,38.63,1.75,6.00
20.00,5.87,-0.50,22.00,38.88,0.25,19.00
20.00,5.37,-0.50,22.00,36.88,-2.00,28.00
20.00,4.87,-0.50,22.00,34.88,-2.00,36.00
20.00,4.37,-0.50,22.00,32.25,-2.62,41.00
20.00,3.87,-0.50,22.00,29.12,-3.12,45.00
20.00,3.37,-0.50,22.00,25.75,-3.37,47.00
20.00,2.87,-0.50,22.00,22.12,-3.62,49.00
20.00,2.37,-0.50,22.00,18.50,-3.62,49.00
20.00,1.87,-0.50,22.00,14.88,-3.62,49.00
20.00,1.37,-0.50,22.00,11.38,-3.50,48.00
20.00,1.12,-0.25,21.00,8.00,-3.37,47.00
20.00,0.88,-0.25,21.00,4.75,-3.25,46.00
20.00,0.62,-0.25,21.00,1.62,-3.12,45.00
20.00,0.62,0.00,20.00,-1.25,-2.87,43.00
20.00,0.62,0.00,20.00,-2.75,-1.50,32.00
20.00,0.62,0.00,20.00,-1.75,1.00,16.00
20.00,0.88,0.25,19.00,0.50,2.25,2.00
20.00,0.88,0.00,20.00,2.75,2.25,2.00
20.00,1.12,0.25,19.00,4.62,1.87,5.00
20.00,1.37,0.25,19.00,6.12,1.50,8.00
20.00,1.62,0.25,19.00,8.13,2.00,12.00
20.00,1.87,0.25,19.00,9.38,1.25,15.00
20.00,1.87,0.00,20.00,9.88,0.50,18.00
20.00,2.12,0.25,19.00,9.63,-0.25,21.00
20.00,2.37,0.25,19.00,9.13,-0.50,22.00
20.00,2.37,0.00,20.00,7.87,-1.25,25.00
20.00,2.62,0.25,19.00,6.37,-1.50,26.00
20.00,2.62,0.00,20.00,4.62,-1.75,27.00
20.00,2.62,0.00,20.00,2.62,-2.00,28.00
20.00,2.62,0.00,20.00,0.88,-1.75,27.00
20.00,2.37,-0.25,21.00,-1.12,-2.00,28.00
20.00,2.37,0.00,20.00,-1.12,0.00,20.00
20.00,2.12,-0.25,21.00,0.88,2.00,4.00
20.00,2.12,0.00,20.00,2.87,2.00,4.00
20.00,2.12,0.00,20.00,4.87,2.00,4.00
20.00,2.12,0.00,20.00,6.87,2.00,4.00
20.00,2.12,0.00,20.00,8.88,2.00,4.00
20.00,2.37,0.25,19.00,10.88,2.00,4.00
20.00,2.37,0.00,20.00,12.88,2.00,4.00
20.00,2.62,0.25,19.00,15.38,2.50,0.00
20.00,2.62,0.00,20.00,17.87,2.50,0.00
20.00,2.87,0.25,19.00,20.37,2.50,0.00
30.00,5.37,2.50,20.00,24.12,3.75,0.00
30.00,7.87,2.50,20.00,27.87,3.75,0.00
30.00,10.13,2.25,21.00,31.62,3.75,0.00
30.00,12.13,2.00,22.00,35.38,3.75,0.00
30.00,14.13,2.00,22.00,38.88,3.50,2.00
30.00,15.63,1.50,24.00,40.88,2.00,14.00
30.00,16.62,1.00,26.00,42.13,1.25,25.00
30.00,17.37,0.75,27.00,41.13,-1.00,34.00
30.00,17.87,0.50,28.00,39.75,-1.37,41.00
30.00,17.87,0.00,30.00,37.75,-2.00,46.00
30.00,17.87,0.00,30.00,35.25,-2.50,50.00
30.00,17.37,-0.50,32.00,32.38,-2.87,53.00
30.00,16.62,-0.75,33.00,29.37,-3.00,54.00
30.00,16.12,-0.50,32.00,26.12,-3.25,56.00
30.00,15.13,-1.00,34.00,23.00,-3.12,55.00
30.00,14.38,-0.75,33.00,19.75,-3.25,56.00
30.00,13.38,-1.00,34.00,16.62,-3.12,55.00
30.00,12.63,-0.75,33.00,13.75,-2.87,53.00
30.00,11.88,-0.75,33.00,11.00,-2.75,52.00
30.00,11.38,-0.50,32.00,8.50,-2.50,50.00
30.00,10.63,-0.75,33.00,6.25,-2.25,48.00
30.00,10.38,-0.25,31.00,4.25,-2.00,46.00
30.00,9.88,-0.50,32.00,2.37,-1.87,45.00
30.00,9.88,0.00,30.00,0.88,-1.50,42.00
30.00,9.63,-0.25,31.00,-0.50,-1.37,41.00
30.00,9.63,0.00,30.00,-0.50,0.00,30.00
30.00,9.63,0.00,30.00,1.50,2.00,14.00
30.00,9.63,0.00,30.00,4.25,2.75,8.00
30.00,9.88,0.25,29.00,6.62,2.37,11.00
30.00,10.13,0.25,29.00,8.63,2.00,14.00
30.00,10.38,0.25,29.00,10.38,1.75,16.00
30.00,10.63,0.25,29.00,12.88,2.50,20.00
30.00,10.63,0.00,30.00,14.88,2.00,22.00
30.00,10.88,0.25,29.00,16.12,1.25,25.00
30.00,11.13,0.25,29.00,16.62,0.50,28.00
30.00,11.13,0.00,30.00,16.62,0.00,30.00
30.00,11.13,0.00,30.00,15.88,-0.75,33.00
30.00,11.38,0.25,29.00,14.88,-1.00,34.00
30.00,11.38,0.00,30.00,13.38,-1.50,36.00
30.00,11.38,0.00,30.00,11.88,-1.50,36.00
30.00,11.38,0.00,30.00,10.13,-1.75,37.00
30.00,11.38,0.00,30.00,8.38,-1.75,37.00
30.00,11.38,0.00,30.00,6.62,-1.75,37.00
30.00,11.13,-0.25,31.00,5.12,-1.50,36.00
30.00,11.13,0.00,30.00,3.62,-1.50,36.00
30.00,10.88,-0.25,31.00,2.37,-1.25,35.00
30.00,10.88,0.00,30.00,1.12,-1.25,35.00
30.00,10.63,-0.25,31.00,0.62,-0.50,32.00
30.00,10.63,0.00,30.00,0.13,-0.50,32.00
